airfoil_id,version_id,point_order,x,y,surface,point_source,is_augmented,original_order,augmentation_method
ag14,1,138,0.707538,0.004949,lower,real,0,138,original_coordinate
ag14,1,139,0.72128,0.004939,lower,real,0,139,original_coordinate
ag14,1,140,0.735021,0.004905,lower,real,0,140,original_coordinate
ag14,1,141,0.748762,0.004847,lower,real,0,141,original_coordinate
ag14,1,142,0.762503,0.004767,lower,real,0,142,original_coordinate
ag14,1,143,0.776244,0.004662,lower,real,0,143,original_coordinate
ag14,1,144,0.789983,0.004534,lower,real,0,144,original_coordinate
ag14,1,145,0.803722,0.004381,lower,real,0,145,original_coordinate
ag14,1,146,0.81746,0.004205,lower,real,0,146,original_coordinate
ag14,1,147,0.831198,0.004003,lower,real,0,147,original_coordinate
ag14,1,148,0.844934,0.003776,lower,real,0,148,original_coordinate
ag14,1,149,0.858669,0.003525,lower,real,0,149,original_coordinate
ag14,1,150,0.872403,0.003248,lower,real,0,150,original_coordinate
ag14,1,151,0.886136,0.002946,lower,real,0,151,original_coordinate
ag14,1,152,0.899868,0.002617,lower,real,0,152,original_coordinate
ag14,1,153,0.9136,0.002264,lower,real,0,153,original_coordinate
ag14,1,154,0.927331,0.001884,lower,real,0,154,original_coordinate
ag14,1,155,0.941061,0.001479,lower,real,0,155,original_coordinate
ag14,1,156,0.954791,0.001047,lower,real,0,156,original_coordinate
ag14,1,157,0.968507,0.000592,lower,real,0,157,original_coordinate
ag14,1,158,0.982058,0.000121,lower,real,0,158,original_coordinate
ag14,1,159,0.994155,-0.000295,lower,real,0,159,original_coordinate
ag14,1,160,1,-0.000478,lower,real,0,160,original_coordinate
ag16,1,1,0.999982,0.000259,upper,real,0,1,original_coordinate
ag16,1,2,0.994055,0.000895,upper,real,0,2,original_coordinate
ag16,1,3,0.982059,0.002185,upper,real,0,3,original_coordinate
ag16,1,4,0.96851,0.003609,upper,real,0,4,original_coordinate
ag16,1,5,0.954662,0.005047,upper,real,0,5,original_coordinate
ag16,1,6,0.940774,0.006484,upper,real,0,6,original_coordinate
ag16,1,7,0.926885,0.007912,upper,real,0,7,original_coordinate
ag16,1,8,0.912993,0.009331,upper,real,0,8,original_coordinate
ag16,1,9,0.8991,0.010743,upper,real,0,9,original_coordinate
ag16,1,10,0.88521,0.012146,upper,real,0,10,original_coordinate
ag16,1,11,0.871319,0.013539,upper,real,0,11,original_coordinate
ag16,1,12,0.857433,0.014921,upper,real,0,12,original_coordinate
ag16,1,13,0.843545,0.016291,upper,real,0,13,original_coordinate
ag16,1,14,0.829661,0.017647,upper,real,0,14,original_coordinate
ag16,1,15,0.815777,0.018989,upper,real,0,15,original_coordinate
ag16,1,16,0.80189,0.020318,upper,real,0,16,original_coordinate
ag16,1,17,0.788007,0.021631,upper,real,0,17,original_coordinate
ag16,1,18,0.774122,0.022928,upper,real,0,18,original_coordinate
ag16,1,19,0.760234,0.02421,upper,real,0,19,original_coordinate
ag16,1,20,0.746349,0.025476,upper,real,0,20,original_coordinate
ag16,1,21,0.73246,0.026726,upper,real,0,21,original_coordinate
ag16,1,22,0.718568,0.02796,upper,real,0,22,original_coordinate
ag16,1,23,0.70468,0.029179,upper,real,0,23,original_coordinate
ag16,1,24,0.690792,0.030379,upper,real,0,24,original_coordinate
ag16,1,25,0.676901,0.031561,upper,real,0,25,original_coordinate
ag16,1,26,0.663014,0.032725,upper,real,0,26,original_coordinate
ag16,1,27,0.64913,0.033868,upper,real,0,27,original_coordinate
ag16,1,28,0.635243,0.03499,upper,real,0,28,original_coordinate
ag16,1,29,0.621358,0.03609,upper,real,0,29,original_coordinate
ag16,1,30,0.607477,0.037166,upper,real,0,30,original_coordinate
ag16,1,31,0.593595,0.038217,upper,real,0,31,original_coordinate
ag16,1,32,0.579713,0.039243,upper,real,0,32,original_coordinate
ag16,1,33,0.565836,0.040241,upper,real,0,33,original_coordinate
ag16,1,34,0.551961,0.04121,upper,real,0,34,original_coordinate
ag16,1,35,0.538084,0.042148,upper,real,0,35,original_coordinate
ag16,1,36,0.52421,0.043055,upper,real,0,36,original_coordinate
ag16,1,37,0.510343,0.043927,upper,real,0,37,original_coordinate
ag16,1,38,0.496475,0.044762,upper,real,0,38,original_coordinate
ag16,1,39,0.482606,0.045562,upper,real,0,39,original_coordinate
ag16,1,40,0.468743,0.046323,upper,real,0,40,original_coordinate
ag16,1,41,0.454885,0.047041,upper,real,0,41,original_coordinate
ag16,1,42,0.441027,0.047716,upper,real,0,42,original_coordinate
ag16,1,43,0.427174,0.048347,upper,real,0,43,original_coordinate
ag16,1,44,0.413328,0.048928,upper,real,0,44,original_coordinate
ag16,1,45,0.399483,0.049459,upper,real,0,45,original_coordinate
ag16,1,46,0.385642,0.049937,upper,real,0,46,original_coordinate
ag16,1,47,0.371812,0.050359,upper,real,0,47,original_coordinate
ag16,1,48,0.357986,0.05072,upper,real,0,48,original_coordinate
ag16,1,49,0.344163,0.051021,upper,real,0,49,original_coordinate
ag16,1,50,0.330353,0.051256,upper,real,0,50,original_coordinate
ag16,1,51,0.316555,0.05142,upper,real,0,51,original_coordinate
ag16,1,52,0.30276,0.051509,upper,real,0,52,original_coordinate
ag16,1,53,0.288982,0.051522,upper,real,0,53,original_coordinate
ag16,1,54,0.27522,0.05145,upper,real,0,54,original_coordinate
ag16,1,55,0.261465,0.051289,upper,real,0,55,original_coordinate
ag16,1,56,0.247732,0.051036,upper,real,0,56,original_coordinate
ag16,1,57,0.234021,0.050681,upper,real,0,57,original_coordinate
ag16,1,58,0.220327,0.050219,upper,real,0,58,original_coordinate
ag16,1,59,0.206665,0.049643,upper,real,0,59,original_coordinate
ag16,1,60,0.193035,0.048942,upper,real,0,60,original_coordinate
ag16,1,61,0.179439,0.048108,upper,real,0,61,original_coordinate
ag16,1,62,0.165899,0.047128,upper,real,0,62,original_coordinate
ag16,1,63,0.152408,0.045986,upper,real,0,63,original_coordinate
ag16,1,64,0.138987,0.044671,upper,real,0,64,original_coordinate
ag16,1,65,0.125653,0.043158,upper,real,0,65,original_coordinate
ag16,1,66,0.112413,0.041431,upper,real,0,66,original_coordinate
ag16,1,67,0.099311,0.039463,upper,real,0,67,original_coordinate
ag16,1,68,0.086363,0.037222,upper,real,0,68,original_coordinate
ag16,1,69,0.073635,0.034678,upper,real,0,69,original_coordinate
ag16,1,70,0.061172,0.031787,upper,real,0,70,original_coordinate
ag16,1,71,0.049093,0.028512,upper,real,0,71,original_coordinate
ag16,1,72,0.037574,0.02483,upper,real,0,72,original_coordinate
ag16,1,73,0.026987,0.02077,upper,real,0,73,original_coordinate
ag16,1,74,0.018028,0.016568,upper,real,0,74,original_coordinate
ag16,1,75,0.011373,0.012701,upper,real,0,75,original_coordinate
ag16,1,76,0.006948,0.009495,upper,real,0,76,original_coordinate
ag16,1,77,0.00408,0.006919,upper,real,0,77,original_coordinate
ag16,1,78,0.002203,0.004781,upper,real,0,78,original_coordinate
ag16,1,79,0.000968,0.002947,upper,real,0,79,original_coordinate
ag16,1,80,0.00023,0.001312,upper,real,0,80,original_coordinate
ag16,1,81,0,-0.000195,upper,real,0,81,original_coordinate
ag16,1,82,0.000341,-0.001673,lower,real,0,82,original_coordinate
ag16,1,83,0.001328,-0.00313,lower,real,0,83,original_coordinate
ag16,1,84,0.002935,-0.004552,lower,real,0,84,original_coordinate
ag16,1,85,0.005261,-0.006046,lower,real,0,85,original_coordinate
ag16,1,86,0.008653,-0.00773,lower,real,0,86,original_coordinate
ag16,1,87,0.013784,-0.009725,lower,real,0,87,original_coordinate
ag16,1,88,0.021492,-0.012025,lower,real,0,88,original_coordinate
ag16,1,89,0.031716,-0.014331,lower,real,0,89,original_coordinate
ag16,1,90,0.043529,-0.016291,lower,real,0,90,original_coordinate
ag16,1,91,0.056132,-0.017887,lower,real,0,91,original_coordinate
ag16,1,92,0.069116,-0.019147,lower,real,0,92,original_coordinate
ag16,1,93,0.082329,-0.020122,lower,real,0,93,original_coordinate
ag16,1,94,0.095697,-0.020863,lower,real,0,94,original_coordinate
ag16,1,95,0.109171,-0.0214,lower,real,0,95,original_coordinate
ag16,1,96,0.122724,-0.021765,lower,real,0,96,original_coordinate
ag16,1,97,0.136334,-0.021977,lower,real,0,97,original_coordinate
ag16,1,98,0.149994,-0.022057,lower,real,0,98,original_coordinate
ag16,1,99,0.163688,-0.022019,lower,real,0,99,original_coordinate
ag16,1,100,0.177415,-0.021877,lower,real,0,100,original_coordinate
ag16,1,101,0.191166,-0.021644,lower,real,0,101,original_coordinate
ag16,1,102,0.204936,-0.021333,lower,real,0,102,original_coordinate
ag16,1,103,0.218725,-0.020952,lower,real,0,103,original_coordinate
ag16,1,104,0.23253,-0.020509,lower,real,0,104,original_coordinate
ag16,1,105,0.246346,-0.020012,lower,real,0,105,original_coordinate
ag16,1,106,0.260179,-0.019469,lower,real,0,106,original_coordinate
ag16,1,107,0.274022,-0.018884,lower,real,0,107,original_coordinate
ag16,1,108,0.287877,-0.018267,lower,real,0,108,original_coordinate
ag16,1,109,0.301747,-0.017627,lower,real,0,109,original_coordinate
ag16,1,110,0.315629,-0.01696,lower,real,0,110,original_coordinate
ag16,1,111,0.329522,-0.016271,lower,real,0,111,original_coordinate
ag16,1,112,0.343431,-0.015563,lower,real,0,112,original_coordinate
ag16,1,113,0.357351,-0.014841,lower,real,0,113,original_coordinate
ag16,1,114,0.371284,-0.014106,lower,real,0,114,original_coordinate
ag16,1,115,0.385229,-0.013364,lower,real,0,115,original_coordinate
ag16,1,116,0.399185,-0.012615,lower,real,0,116,original_coordinate
ag16,1,117,0.413144,-0.011865,lower,real,0,117,original_coordinate
ag16,1,118,0.427092,-0.011116,lower,real,0,118,original_coordinate
ag16,1,119,0.441028,-0.010373,lower,real,0,119,original_coordinate
ag16,1,120,0.454954,-0.009635,lower,real,0,120,original_coordinate
ag16,1,121,0.468873,-0.008906,lower,real,0,121,original_coordinate
ag16,1,122,0.482781,-0.008188,lower,real,0,122,original_coordinate
ag16,1,123,0.496682,-0.007484,lower,real,0,123,original_coordinate
ag16,1,124,0.510577,-0.006794,lower,real,0,124,original_coordinate
ag16,1,125,0.524471,-0.006121,lower,real,0,125,original_coordinate
ag16,1,126,0.538359,-0.005465,lower,real,0,126,original_coordinate
ag16,1,127,0.552243,-0.004831,lower,real,0,127,original_coordinate
ag16,1,128,0.566124,-0.004218,lower,real,0,128,original_coordinate
ag16,1,129,0.580004,-0.003628,lower,real,0,129,original_coordinate
ag16,1,130,0.593877,-0.003061,lower,real,0,130,original_coordinate
ag16,1,131,0.607748,-0.002521,lower,real,0,131,original_coordinate
ag16,1,132,0.621614,-0.002007,lower,real,0,132,original_coordinate
ag16,1,133,0.635476,-0.001521,lower,real,0,133,original_coordinate
ag16,1,134,0.649333,-0.001064,lower,real,0,134,original_coordinate
ag16,1,135,0.663189,-0.000637,lower,real,0,135,original_coordinate
ag16,1,136,0.677044,-0.000238,lower,real,0,136,original_coordinate
ag16,1,137,0.690898,0.000128,lower,real,0,137,original_coordinate
ag16,1,138,0.704753,0.000461,lower,real,0,138,original_coordinate
ag16,1,139,0.71861,0.000764,lower,real,0,139,original_coordinate
ag16,1,140,0.732471,0.001032,lower,real,0,140,original_coordinate
ag16,1,141,0.746331,0.001265,lower,real,0,141,original_coordinate
ag16,1,142,0.760195,0.001469,lower,real,0,142,original_coordinate
ag16,1,143,0.774062,0.001633,lower,real,0,143,original_coordinate
ag16,1,144,0.787929,0.001765,lower,real,0,144,original_coordinate
ag16,1,145,0.801802,0.001863,lower,real,0,145,original_coordinate
ag16,1,146,0.815681,0.001921,lower,real,0,146,original_coordinate
ag16,1,147,0.82956,0.001944,lower,real,0,147,original_coordinate
ag16,1,148,0.843441,0.001932,lower,real,0,148,original_coordinate
ag16,1,149,0.857326,0.001883,lower,real,0,149,original_coordinate
ag16,1,150,0.871211,0.001799,lower,real,0,150,original_coordinate
ag16,1,151,0.885098,0.00168,lower,real,0,151,original_coordinate
ag16,1,152,0.898988,0.001521,lower,real,0,152,original_coordinate
ag16,1,153,0.912876,0.001324,lower,real,0,153,original_coordinate
ag16,1,154,0.926767,0.001097,lower,real,0,154,original_coordinate
ag16,1,155,0.940657,0.000839,lower,real,0,155,original_coordinate
ag16,1,156,0.95455,0.000538,lower,real,0,156,original_coordinate
ag16,1,157,0.968415,0.000208,lower,real,0,157,original_coordinate
ag16,1,158,0.982033,-0.000149,lower,real,0,158,original_coordinate
ag16,1,159,0.994056,-0.000494,lower,real,0,159,original_coordinate
ag16,1,160,1.000001,-0.00067,lower,real,0,160,original_coordinate
aquilasm,1,1,1,0,upper,real,0,1,original_coordinate
aquilasm,1,2,0.99667,0.00057,upper,real,0,2,original_coordinate
aquilasm,1,3,0.99333,0.00114,upper,real,0,3,original_coordinate
aquilasm,1,4,0.99,0.00171,upper,real,0,4,original_coordinate
aquilasm,1,5,0.98667,0.00228,upper,real,0,5,original_coordinate
aquilasm,1,6,0.98,0.0034,upper,real,0,6,original_coordinate
aquilasm,1,7,0.9622233,0.0064,upper,augmented,1,,linear_interpolation
aquilasm,1,8,0.9444467,0.0094,upper,augmented,1,,linear_interpolation
aquilasm,1,9,0.92667,0.0124,upper,real,0,7,original_coordinate
aquilasm,1,10,0.90889,0.0154333,upper,augmented,1,,linear_interpolation
aquilasm,1,11,0.89111,0.0184667,upper,augmented,1,,linear_interpolation
aquilasm,1,12,0.87333,0.0215,upper,real,0,8,original_coordinate
aquilasm,1,13,0.8555533,0.02455,upper,augmented,1,,linear_interpolation
aquilasm,1,14,0.8377767,0.0276,upper,augmented,1,,linear_interpolation
aquilasm,1,15,0.82,0.03065,upper,real,0,9,original_coordinate
aquilasm,1,16,0.8,0.0340233,upper,augmented,1,,linear_interpolation
aquilasm,1,17,0.78,0.0373967,upper,augmented,1,,linear_interpolation
aquilasm,1,18,0.76,0.04077,upper,real,0,10,original_coordinate
aquilasm,1,19,0.7422233,0.0436633,upper,augmented,1,,linear_interpolation
aquilasm,1,20,0.7244467,0.0465567,upper,augmented,1,,linear_interpolation
aquilasm,1,21,0.70667,0.04945,upper,real,0,11,original_coordinate
aquilasm,1,22,0.68889,0.0521933,upper,augmented,1,,linear_interpolation
aquilasm,1,23,0.67111,0.0549367,upper,augmented,1,,linear_interpolation
aquilasm,1,24,0.65333,0.05768,upper,real,0,12,original_coordinate
aquilasm,1,25,0.6355533,0.06022,upper,augmented,1,,linear_interpolation
aquilasm,1,26,0.6177767,0.06276,upper,augmented,1,,linear_interpolation
aquilasm,1,27,0.6,0.0653,upper,real,0,13,original_coordinate
aquilasm,1,28,0.5822233,0.06758,upper,augmented,1,,linear_interpolation
aquilasm,1,29,0.5644467,0.06986,upper,augmented,1,,linear_interpolation
aquilasm,1,30,0.54667,0.07214,upper,real,0,14,original_coordinate
aquilasm,1,31,0.52,0.075065,upper,augmented,1,,linear_interpolation
aquilasm,1,32,0.49333,0.07799,upper,real,0,15,original_coordinate
aquilasm,1,33,0.466665,0.08031,upper,augmented,1,,linear_interpolation
aquilasm,1,34,0.44,0.08263,upper,real,0,16,original_coordinate
aquilasm,1,35,0.416665,0.08407,upper,augmented,1,,linear_interpolation
aquilasm,1,36,0.39333,0.08551,upper,real,0,17,original_coordinate
aquilasm,1,37,0.37,0.086305,upper,augmented,1,,linear_interpolation
aquilasm,1,38,0.34667,0.0871,upper,real,0,18,original_coordinate
aquilasm,1,39,0.33,0.087225,upper,augmented,1,,linear_interpolation
aquilasm,1,40,0.31333,0.08735,upper,real,0,19,original_coordinate
aquilasm,1,41,0.29333,0.08695,upper,augmented,1,,linear_interpolation
aquilasm,1,42,0.27333,0.08655,upper,real,0,20,original_coordinate
aquilasm,1,43,0.25333,0.085465,upper,augmented,1,,linear_interpolation
aquilasm,1,44,0.23333,0.08438,upper,real,0,21,original_coordinate
aquilasm,1,45,0.21333,0.082465,upper,augmented,1,,linear_interpolation
aquilasm,1,46,0.19333,0.08055,upper,real,0,22,original_coordinate
aquilasm,1,47,0.176665,0.07816,upper,augmented,1,,linear_interpolation
aquilasm,1,48,0.16,0.07577,upper,real,0,23,original_coordinate
aquilasm,1,49,0.143335,0.072455,upper,augmented,1,,linear_interpolation
aquilasm,1,50,0.12667,0.06914,upper,real,0,24,original_coordinate
aquilasm,1,51,0.11,0.06463,upper,augmented,1,,linear_interpolation
aquilasm,1,52,0.09333,0.06012,upper,real,0,25,original_coordinate
aquilasm,1,53,0.076665,0.05399,upper,augmented,1,,linear_interpolation
aquilasm,1,54,0.06,0.04786,upper,real,0,26,original_coordinate
aquilasm,1,55,0.053335,0.044785,upper,augmented,1,,linear_interpolation
aquilasm,1,56,0.04667,0.04171,upper,real,0,27,original_coordinate
aquilasm,1,57,0.04,0.038125,upper,augmented,1,,linear_interpolation
aquilasm,1,58,0.03333,0.03454,upper,real,0,28,original_coordinate
aquilasm,1,59,0.02667,0.03045,upper,real,0,29,original_coordinate
aquilasm,1,60,0.02,0.02587,upper,real,0,30,original_coordinate
aquilasm,1,61,0.01333,0.02052,upper,real,0,31,original_coordinate
aquilasm,1,62,0.01,0.01739,upper,real,0,32,original_coordinate
aquilasm,1,63,0.00667,0.01377,upper,real,0,33,original_coordinate
aquilasm,1,64,0.00333,0.00929,upper,real,0,34,original_coordinate
aquilasm,1,65,0,0,upper,real,0,35,original_coordinate
aquilasm,1,66,0.00333,-0.00572,lower,real,0,36,original_coordinate
aquilasm,1,67,0.00667,-0.00725,lower,real,0,37,original_coordinate
aquilasm,1,68,0.01,-0.0081,lower,real,0,38,original_coordinate
aquilasm,1,69,0.01333,-0.00862,lower,real,0,39,original_coordinate
aquilasm,1,70,0.02,-0.00917,lower,real,0,40,original_coordinate
aquilasm,1,71,0.02667,-0.0094,lower,real,0,41,original_coordinate
aquilasm,1,72,0.03333,-0.00947,lower,real,0,42,original_coordinate
aquilasm,1,73,0.04667,-0.00939,lower,real,0,43,original_coordinate
aquilasm,1,74,0.06,-0.0092,lower,real,0,44,original_coordinate
aquilasm,1,75,0.076665,-0.00893,lower,augmented,1,,linear_interpolation
aquilasm,1,76,0.09333,-0.00866,lower,real,0,45,original_coordinate
aquilasm,1,77,0.11,-0.008435,lower,augmented,1,,linear_interpolation
aquilasm,1,78,0.12667,-0.00821,lower,real,0,46,original_coordinate
aquilasm,1,79,0.143335,-0.00804,lower,augmented,1,,linear_interpolation
aquilasm,1,80,0.16,-0.00787,lower,real,0,47,original_coordinate
aquilasm,1,81,0.176665,-0.007725,lower,augmented,1,,linear_interpolation
aquilasm,1,82,0.19333,-0.00758,lower,real,0,48,original_coordinate
aquilasm,1,83,0.21333,-0.00741,lower,augmented,1,,linear_interpolation
aquilasm,1,84,0.23333,-0.00724,lower,real,0,49,original_coordinate
aquilasm,1,85,0.25333,-0.00706,lower,augmented,1,,linear_interpolation
aquilasm,1,86,0.27333,-0.00688,lower,real,0,50,original_coordinate
aquilasm,1,87,0.29333,-0.00669,lower,augmented,1,,linear_interpolation
aquilasm,1,88,0.31333,-0.0065,lower,real,0,51,original_coordinate
aquilasm,1,89,0.33,-0.00634,lower,augmented,1,,linear_interpolation
aquilasm,1,90,0.34667,-0.00618,lower,real,0,52,original_coordinate
aquilasm,1,91,0.37,-0.00596,lower,augmented,1,,linear_interpolation
aquilasm,1,92,0.39333,-0.00574,lower,real,0,53,original_coordinate
aquilasm,1,93,0.416665,-0.00552,lower,augmented,1,,linear_interpolation
aquilasm,1,94,0.44,-0.0053,lower,real,0,54,original_coordinate
aquilasm,1,95,0.466665,-0.00505,lower,augmented,1,,linear_interpolation
aquilasm,1,96,0.49333,-0.0048,lower,real,0,55,original_coordinate
aquilasm,1,97,0.52,-0.00455,lower,augmented,1,,linear_interpolation
aquilasm,1,98,0.54667,-0.0043,lower,real,0,56,original_coordinate
aquilasm,1,99,0.573335,-0.00405,lower,augmented,1,,linear_interpolation
aquilasm,1,100,0.6,-0.0038,lower,real,0,57,original_coordinate
aquilasm,1,101,0.626665,-0.00355,lower,augmented,1,,linear_interpolation
aquilasm,1,102,0.65333,-0.0033,lower,real,0,58,original_coordinate
aquilasm,1,103,0.68,-0.003045,lower,augmented,1,,linear_interpolation
aquilasm,1,104,0.70667,-0.00279,lower,real,0,59,original_coordinate
aquilasm,1,105,0.733335,-0.00254,lower,augmented,1,,linear_interpolation
aquilasm,1,106,0.76,-0.00229,lower,real,0,60,original_coordinate
aquilasm,1,107,0.78,-0.0021033,lower,augmented,1,,linear_interpolation
aquilasm,1,108,0.8,-0.0019167,lower,augmented,1,,linear_interpolation
aquilasm,1,109,0.82,-0.00173,lower,real,0,61,original_coordinate
aquilasm,1,110,0.846665,-0.001475,lower,augmented,1,,linear_interpolation
aquilasm,1,111,0.87333,-0.00122,lower,real,0,62,original_coordinate
aquilasm,1,112,0.9,-0.00096,lower,augmented,1,,linear_interpolation
aquilasm,1,113,0.92667,-0.0007,lower,real,0,63,original_coordinate
aquilasm,1,114,0.953335,-0.000445,lower,augmented,1,,linear_interpolation
aquilasm,1,115,0.98,-0.00019,lower,real,0,64,original_coordinate
aquilasm,1,116,0.98667,-0.00013,lower,real,0,65,original_coordinate
aquilasm,1,117,0.99,-0.00009,lower,real,0,66,original_coordinate
aquilasm,1,118,0.99333,-0.00006,lower,real,0,67,original_coordinate
aquilasm,1,119,0.99667,-0.00003,lower,real,0,68,original_coordinate
aquilasm,1,120,1,0,lower,real,0,69,original_coordinate
b737a,1,1,1,0.0003,upper,real,0,1,original_coordinate
b737a,1,2,0.977725,0.003525,upper,augmented,1,,linear_interpolation
b737a,1,3,0.95545,0.00675,upper,augmented,1,,linear_interpolation
b737a,1,4,0.933175,0.009975,upper,augmented,1,,linear_interpolation
b737a,1,5,0.9109,0.0132,upper,real,0,2,original_coordinate
b737a,1,6,0.89195,0.0155,upper,augmented,1,,linear_interpolation
b737a,1,7,0.873,0.0178,upper,augmented,1,,linear_interpolation
b737a,1,8,0.85405,0.0201,upper,augmented,1,,linear_interpolation
b737a,1,9,0.8351,0.0224,upper,real,0,3,original_coordinate
b737a,1,10,0.8118125,0.025825,upper,augmented,1,,linear_interpolation
b737a,1,11,0.788525,0.02925,upper,augmented,1,,linear_interpolation
b737a,1,12,0.7652375,0.032675,upper,augmented,1,,linear_interpolation
b737a,1,13,0.74195,0.0361,upper,augmented,1,,linear_interpolation
b737a,1,14,0.7186625,0.039525,upper,augmented,1,,linear_interpolation
b737a,1,15,0.695375,0.04295,upper,augmented,1,,linear_interpolation
b737a,1,16,0.6720875,0.046375,upper,augmented,1,,linear_interpolation
b737a,1,17,0.6488,0.0498,upper,real,0,4,original_coordinate
b737a,1,18,0.6313667,0.0523667,upper,augmented,1,,linear_interpolation
b737a,1,19,0.6139333,0.0549333,upper,augmented,1,,linear_interpolation
b737a,1,20,0.5965,0.0575,upper,real,0,5,original_coordinate
b737a,1,21,0.5779,0.06005,upper,augmented,1,,linear_interpolation
b737a,1,22,0.5593,0.0626,upper,real,0,6,original_coordinate
b737a,1,23,0.5406667,0.0649333,upper,augmented,1,,linear_interpolation
b737a,1,24,0.5220333,0.0672667,upper,augmented,1,,linear_interpolation
b737a,1,25,0.5034,0.0696,upper,real,0,7,original_coordinate
b737a,1,26,0.4848333,0.0716,upper,augmented,1,,linear_interpolation
b737a,1,27,0.4662667,0.0736,upper,augmented,1,,linear_interpolation
b737a,1,28,0.4477,0.0756,upper,real,0,8,original_coordinate
b737a,1,29,0.4291,0.0772,upper,augmented,1,,linear_interpolation
b737a,1,30,0.4105,0.0788,upper,augmented,1,,linear_interpolation
b737a,1,31,0.3919,0.0804,upper,real,0,9,original_coordinate
b737a,1,32,0.37195,0.08185,upper,augmented,1,,linear_interpolation
b737a,1,33,0.352,0.0833,upper,real,0,10,original_coordinate
b737a,1,34,0.3378,0.0841333,upper,augmented,1,,linear_interpolation
b737a,1,35,0.3236,0.0849667,upper,augmented,1,,linear_interpolation
b737a,1,36,0.3094,0.0858,upper,real,0,11,original_coordinate
b737a,1,37,0.2897333,0.0867667,upper,augmented,1,,linear_interpolation
b737a,1,38,0.2700667,0.0877333,upper,augmented,1,,linear_interpolation
b737a,1,39,0.2504,0.0887,upper,real,0,12,original_coordinate
b737a,1,40,0.2323,0.0893,upper,augmented,1,,linear_interpolation
b737a,1,41,0.2142,0.0899,upper,augmented,1,,linear_interpolation
b737a,1,42,0.1961,0.0905,upper,real,0,13,original_coordinate
b737a,1,43,0.1817333,0.0905667,upper,augmented,1,,linear_interpolation
b737a,1,44,0.1673667,0.0906333,upper,augmented,1,,linear_interpolation
b737a,1,45,0.153,0.0907,upper,real,0,14,original_coordinate
b737a,1,46,0.135,0.0893333,upper,augmented,1,,linear_interpolation
b737a,1,47,0.117,0.0879667,upper,augmented,1,,linear_interpolation
b737a,1,48,0.099,0.0866,upper,real,0,15,original_coordinate
b737a,1,49,0.0865,0.084,upper,augmented,1,,linear_interpolation
b737a,1,50,0.074,0.0814,upper,real,0,16,original_coordinate
b737a,1,51,0.06175,0.0772,upper,augmented,1,,linear_interpolation
b737a,1,52,0.0495,0.073,upper,real,0,17,original_coordinate
b737a,1,53,0.0372,0.0656,upper,augmented,1,,linear_interpolation
b737a,1,54,0.0249,0.0582,upper,real,0,18,original_coordinate
b737a,1,55,0.0143,0.0499,upper,real,0,19,original_coordinate
b737a,1,56,0.0076,0.0415,upper,real,0,20,original_coordinate
b737a,1,57,0.005,0.0372,upper,real,0,21,original_coordinate
b737a,1,58,0.0023,0.0309,upper,real,0,22,original_coordinate
b737a,1,59,0,0.0177,upper,real,0,23,original_coordinate
b737a,1,60,0.0011,0.01075,lower,augmented,1,,linear_interpolation
b737a,1,61,0.0022,0.0038,lower,real,0,24,original_coordinate
b737a,1,62,0.0049,-0.0018,lower,real,0,25,original_coordinate
b737a,1,63,0.0072,-0.0053,lower,real,0,26,original_coordinate
b737a,1,64,0.0119,-0.0106,lower,real,0,27,original_coordinate
b737a,1,65,0.0181,-0.0155,lower,augmented,1,,linear_interpolation
b737a,1,66,0.0243,-0.0204,lower,real,0,28,original_coordinate
b737a,1,67,0.03645,-0.0273,lower,augmented,1,,linear_interpolation
b737a,1,68,0.0486,-0.0342,lower,real,0,29,original_coordinate
b737a,1,69,0.0601,-0.03995,lower,augmented,1,,linear_interpolation
b737a,1,70,0.0716,-0.0457,lower,real,0,30,original_coordinate
b737a,1,71,0.08475,-0.04865,lower,augmented,1,,linear_interpolation
b737a,1,72,0.0979,-0.0516,lower,real,0,31,original_coordinate
b737a,1,73,0.1148667,-0.0546333,lower,augmented,1,,linear_interpolation
b737a,1,74,0.1318333,-0.0576667,lower,augmented,1,,linear_interpolation
b737a,1,75,0.1488,-0.0607,lower,real,0,32,original_coordinate
b737a,1,76,0.1643,-0.0615333,lower,augmented,1,,linear_interpolation
b737a,1,77,0.1798,-0.0623667,lower,augmented,1,,linear_interpolation
b737a,1,78,0.1953,-0.0632,lower,real,0,33,original_coordinate
b737a,1,79,0.2135667,-0.0632,lower,augmented,1,,linear_interpolation
b737a,1,80,0.2318333,-0.0632,lower,augmented,1,,linear_interpolation
b737a,1,81,0.2501,-0.0632,lower,real,0,34,original_coordinate
b737a,1,82,0.2649,-0.063,lower,augmented,1,,linear_interpolation
b737a,1,83,0.2797,-0.0628,lower,augmented,1,,linear_interpolation
b737a,1,84,0.2945,-0.0626,lower,real,0,35,original_coordinate
b737a,1,85,0.3156333,-0.0620667,lower,augmented,1,,linear_interpolation
b737a,1,86,0.3367667,-0.0615333,lower,augmented,1,,linear_interpolation
b737a,1,87,0.3579,-0.061,lower,real,0,36,original_coordinate
b737a,1,88,0.3772,-0.06025,lower,augmented,1,,linear_interpolation
b737a,1,89,0.3965,-0.0595,lower,real,0,37,original_coordinate
b737a,1,90,0.4157667,-0.0584333,lower,augmented,1,,linear_interpolation
